SegmentId,StartTime,EndTime,Transcript
2OBewm5guJk11,,,  help you set that goal . And then commit to practicing the tip in this lesson
2OBewm5guJk13,5.07,5.42,  and the remaining six lesson . So your first step is get to the bottom of your
2OBewm5guJk13,,,  unspoken reason for long . That will really catapult you through this
2OBewm5guJk13,,,  course and help you apply these tip with much more effectiveness . Looking
2OBewm5guJk13,,,  forward we 'll work on how to form a concise overall message concise
2OBewm5guJk13,,,  sentence we 'll work on organizing your thought effective pause avoiding
2OBewm5guJk13,,,  filler and confident nonverbals . If you have n't yet subscribed to this channel
2OBewm5guJk13,,,  Communication Coach I encourage you to do so . And I look forward to seeing you
2OBewm5guJk13,,,  in the next lesson .
a5KYlHNKQB81,0.02,0.2,  Layout and composition .
a5KYlHNKQB81,,,  In a way they 're the foundation of design .
a5KYlHNKQB81,,,  They give your work structure and make it easier to navigate from the margin on the
a5KYlHNKQB81,,,  side ... to the content in between .
a5KYlHNKQB81,,,  Of course it 's not just about working with text .
a5KYlHNKQB81,,,  Composition matter in other medium too like graphic design web design and much
a5KYlHNKQB82,0.25,0.44,  more .
a5KYlHNKQB82,,,  Without a well layout your work would basically ... fall apart .
a5KYlHNKQB82,,,  The key to mastering layout and composition is to think like a designer .
a5KYlHNKQB82,,,  Luckily it 's easier than it sound .
a5KYlHNKQB82,,,  There are five basic principle that can help you transform your work and sharpen your eye
a5KYlHNKQB82,,,  for design .
a5KYlHNKQB83,0.45,1.1,  Let 's start at the top and work our way down .
a5KYlHNKQB83,,,  Proximity is all about using visual space to show relationship in your content .
a5KYlHNKQB83,,,  In practice it 's pretty simple—all you have to do is make sure related item are
a5KYlHNKQB83,,,  grouped together ; for example block of text or element in a graphic .
a5KYlHNKQB83,,,  Groups that are not related to each other should be separated to visually emphasize
a5KYlHNKQB83,,,  their lack of a relationship .
a5KYlHNKQB84,1.12,1.36,  All in all this make your work easier to understand at a glance—whether it 's purely
a5KYlHNKQB84,,,  text or something more visual .
a5KYlHNKQB84,,,  White space is an important part of every composition .
a5KYlHNKQB84,,,  Now this doe n't mean literal `` white space '' —it just mean negative space like the space
a5KYlHNKQB84,,,  between your content between line and even the outer margin .
a5KYlHNKQB84,,,  There 's no `` one way '' to use white space correctly but it 's good to understand it purpose .
a5KYlHNKQB85,1.41,2.02,  White space help you define and separate different section ; it give your content
a5KYlHNKQB85,,,  room to breath .
a5KYlHNKQB85,,,  If your work ever start to feel cluttered or uncomfortable… a little white space might
a5KYlHNKQB85,,,  be just what the doctor ordered .
a5KYlHNKQB85,,,  Alignment is something you deal with all the time even if you do n't realize it .
a5KYlHNKQB85,,,  Whenever you type an email or create a document the text is aligned automatically .
a5KYlHNKQB86,2.07,2.26,  When aligning object by yourself ( for instance image or separate text box ) getting it
a5KYlHNKQB86,,,  right can be tricky .
a5KYlHNKQB86,,,  The most important thing is to be consistent .
a5KYlHNKQB86,,,  Let 's take a look at what that mean .
a5KYlHNKQB86,,,  It might help to imagine your content arranged inside of a grid .
a5KYlHNKQB86,,,  Notice how there 's an invisible line centering each image to the text ?
a5KYlHNKQB87,2.3,2.57,  Each grouping is also evenly spaced and aligned with equal margin .
a5KYlHNKQB87,,,  It 's that attention to detail that make the composition easier to navigate .
a5KYlHNKQB87,,,  Without consistent alignment your work could start to feel disorganized .
a5KYlHNKQB87,,,  Contrast simply mean that one item is different from another .
a5KYlHNKQB87,,,  In layout and composition contrast can help you do many thing ; for example catch the
a5KYlHNKQB87,,,  reader 's eye create emphasis or call attention to something important .
a5KYlHNKQB88,3.02,3.24,  There are lot of strategy or creating contrast .
a5KYlHNKQB88,,,  You can use color ... adjust the size shape or visual weight of an object ... or use contrasting
a5KYlHNKQB88,,,  style of text .
a5KYlHNKQB88,,,  Contrast is also closely tied to hierarchy a visual technique that can help the viewer
a5KYlHNKQB88,,,  navigate you work .
a5KYlHNKQB88,,,  In other word it show them where to begin and where to go next using different level
a5KYlHNKQB89,3.29,3.49,  of emphasis .
a5KYlHNKQB89,,,  Establishing hierarchy is simple : just decide which element you want the reader to notice
a5KYlHNKQB89,,,  first then make them stand out .
a5KYlHNKQB89,,,  High or important item are usually larger bolder or more eye in some
a5KYlHNKQB89,,,  way .
a5KYlHNKQB89,,,  Repetition is a reminder that every project should have a consistent look and feel .
a5KYlHNKQB810,3.54,4.17,  That mean finding way to reinforce your design by repeating or echoing certain element .
a5KYlHNKQB810,,,  For instance if you have a specific color palette look for way to carry it through .
a5KYlHNKQB810,,,  If you 've chosen a special header style use it every time .
a5KYlHNKQB810,,,  It 's not just for aesthetic reasons—being consistent can also make your work easier
a5KYlHNKQB810,,,  to read .
a5KYlHNKQB810,,,  When the viewer know what to expect they can relax and focus on the content .
a5KYlHNKQB811,4.26,4.55,  In many way layout and composition are the unsung hero of design .
a5KYlHNKQB811,,,  It 's easy to overlook their role but they 're part of everything you do .
a5KYlHNKQB811,,,  A nudge here ... some extra white space there ... and voila !
a5KYlHNKQB811,,,  With a little attention to detail you can create beautiful professional composition .
a5KYlHNKQB811,,,  Thanks for joining u for the basic of layout and composition .
a5KYlHNKQB811,,,  Check out the rest of our design topic including typography color and image .
a7nz55f9MUY1,0.05,0.16,  well it 's probably getting time for you
a7nz55f9MUY1,,,  to deliver your first full speech have
a7nz55f9MUY1,,,  you thought about what you 're going to
a7nz55f9MUY1,,,  take with you to the podium
a7nz55f9MUY1,,,  to help you remember your speech well
a7nz55f9MUY1,,,  you may be thinking gon na take your
a7nz55f9MUY2,0.18,0.29,  formal outline with you if you do I got
a7nz55f9MUY2,,,  some news for you that 's probably not
a7nz55f9MUY2,,,  going to be allowed instead you 're gon na
a7nz55f9MUY2,,,  need to take your speaking note with
a7nz55f9MUY2,,,  you something like this now you might
a7nz55f9MUY2,,,  ask why in the world are speaking note
a7nz55f9MUY3,0.31,0.41,  speaking note are an abbreviated
a7nz55f9MUY3,,,  version of your formal outline that our
a7nz55f9MUY3,,,  note card that you take with you to the
a7nz55f9MUY3,,,  podium now you might be wondering well
a7nz55f9MUY3,,,  why ca n't I just take my outline my
a7nz55f9MUY3,,,  formal outline with me well the primary
a7nz55f9MUY4,0.43,0.53,  reason that you 're not encouraged to do
a7nz55f9MUY4,,,  that is a a tendency when we have the
a7nz55f9MUY4,,,  full outline in front of u to want to
a7nz55f9MUY4,,,  rely on it and we end up sort of reading
a7nz55f9MUY4,,,  our outline rather than delivering our
a7nz55f9MUY4,,,  speech like a professor once said to me
a7nz55f9MUY5,0.55,1.08,  he said Jess a speech is not an essay on
a7nz55f9MUY5,,,  it hind leg now what he meant is that
a7nz55f9MUY5,,,  a speech should not just be an essay
a7nz55f9MUY5,,,  read aloud and if we take our outline
a7nz55f9MUY5,,,  with u a attempting to kind of read
a7nz55f9MUY5,,,  the outline and it end up sounding
a7nz55f9MUY6,1.09,1.2,  like an essay instead of speech that
a7nz55f9MUY6,,,  sound more spontaneous and natural so to
a7nz55f9MUY6,,,  prevent that tendency to read we use
a7nz55f9MUY6,,,  speaking note now when you 're putting
a7nz55f9MUY6,,,  together your speaking note what you 're
a7nz55f9MUY6,,,  going to do is put together a very
a7nz55f9MUY7,1.22,1.33,  abbreviated version of your formal
a7nz55f9MUY7,,,  outline on a few note card instead of
a7nz55f9MUY7,,,  using complete sentence you 're gon na
a7nz55f9MUY7,,,  use a few key word or phrase so instead
a7nz55f9MUY7,,,  of having a formal outline that look
a7nz55f9MUY7,,,  like this you 're going to use speaking
a7nz55f9MUY8,1.35,1.45,  note that are abbreviated and loop and
a7nz55f9MUY8,,,  that look like this now there 's an
a7nz55f9MUY8,,,  occasion where you may be allowed to
a7nz55f9MUY8,,,  write something out completely and
a7nz55f9MUY8,,,  that 's when you have a quotation you may
a7nz55f9MUY8,,,  be allowed to bring a quotation note
a7nz55f9MUY9,1.47,1.57,  card with you if your quotation more
a7nz55f9MUY9,,,  than a sentence or two your professor
a7nz55f9MUY9,,,  will probably allow you to write it out
a7nz55f9MUY9,,,  completely and take it with you now you
a7nz55f9MUY9,,,  may wonder why in this one case do I get
a7nz55f9MUY9,,,  to write it out well when you 're quoting
a7nz55f9MUY10,1.58,2.07,  someone you need to be exact you do n't
a7nz55f9MUY10,,,  want to make any mistake so you 're
a7nz55f9MUY10,,,  allowed to write it out so that you can
a7nz55f9MUY10,,,  refer to it if you need it however even
a7nz55f9MUY10,,,  though it 's written out completely you
a7nz55f9MUY10,,,  do n't want to read the quote you want to
a7nz55f9MUY11,2.1,2.18,  know it 's so well that you can look at
a7nz55f9MUY11,,,  the audience periodically a yours
a7nz55f9MUY11,,,  the quote but you still have it there
a7nz55f9MUY11,,,  for reference if you need it why do n't
a7nz55f9MUY11,,,  you take a look at these student
a7nz55f9MUY11,,,  speaking note do you think they were
a7nz55f9MUY12,2.2,2.31,  effective unfortunately not most of the
a7nz55f9MUY12,,,  student speech suffered because they
a7nz55f9MUY12,,,  did n't follow these important guideline
a7nz55f9MUY12,,,  for developing speaking note each of
a7nz55f9MUY12,,,  you will most of you will probably
a7nz55f9MUY12,,,  relate to what I 'm going to say sorry
a7nz55f9MUY13,2.37,2.55,  one second oh okay each of you will
a7nz55f9MUY13,,,  probably relate to what I 'm going to say
a7nz55f9MUY13,,,  today because most of the source that I
a7nz55f9MUY13,,,  used in resource I I used came from
a7nz55f9MUY13,,,  this campus
a7nz55f9MUY13,,,  one of the first guideline for
a7nz55f9MUY14,2.57,3.06,  developing speaking note ha to do with
a7nz55f9MUY14,,,  the size of the note card typically you
a7nz55f9MUY14,,,  want your note card to be about this
a7nz55f9MUY14,,,  size which is 4 by 6 inch 3 by 5
a7nz55f9MUY14,,,  inch tends to be a little bit small
a7nz55f9MUY14,,,  and hard to read and 5 by 7 tends to be
a7nz55f9MUY15,3.09,3.2,  a little large also you probably want
a7nz55f9MUY15,,,  your note card to either be quiet or
a7nz55f9MUY15,,,  some light pastel color if you use
a7nz55f9MUY15,,,  bright color or especially if you use a
a7nz55f9MUY15,,,  variety of bright color it 's extremely
a7nz55f9MUY15,,,  just distracting for the audience and
a7nz55f9MUY16,3.22,3.33,  you want your note card not to be the
a7nz55f9MUY16,,,  focus of attention so use a pale pastel
a7nz55f9MUY16,,,  or white I also typically recommend that
a7nz55f9MUY16,,,  you only use a few note card maybe one
a7nz55f9MUY16,,,  or two though you may go up to a many
a7nz55f9MUY16,,,  a five or six I recommend one or two
a7nz55f9MUY17,3.36,3.45,  because it make sure that then you do n't
a7nz55f9MUY17,,,  just try to cram your formal outline on
a7nz55f9MUY17,,,  to your speaking note card and if you
a7nz55f9MUY17,,,  have a lot of speaking note card
a7nz55f9MUY17,,,  there 's a real temptation just to cram
a7nz55f9MUY17,,,  it on there and then you end up reading
a7nz55f9MUY18,3.47,3.57,  it after all there 's another reason I
a7nz55f9MUY18,,,  recommend only a few note card if you
a7nz55f9MUY18,,,  have a lot of note card it 's really
a7nz55f9MUY18,,,  easy to get lost if there 's just one or
a7nz55f9MUY18,,,  two you ca n't get lost if you have a lot
a7nz55f9MUY18,,,  and you start getting nervous you might
a7nz55f9MUY19,3.58,4.07,  end up getting your note card out of
a7nz55f9MUY19,,,  order and that 's going to make you look
a7nz55f9MUY19,,,  disorganized and more nervous than you
a7nz55f9MUY19,,,  probably are in addition when you do
a7nz55f9MUY19,,,  your note card you want to use large
a7nz55f9MUY19,,,  font or you want to write quite large so
a7nz55f9MUY20,4.1,4.19,  that you could look down easily you want
a7nz55f9MUY20,,,  it to be very legible so you can glance
a7nz55f9MUY20,,,  down on your note card for just a
a7nz55f9MUY20,,,  second see the key idea and then speak
a7nz55f9MUY20,,,  to the audience directly you also want
a7nz55f9MUY20,,,  to use very short phrase just a word or
a7nz55f9MUY21,4.22,4.31,  two you do n't want to write out a
